state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
California,06,Tulare,107,2012,6,NJLT,Culex tarsalis,22,63,441,145,36
California,06,Tulare,107,2012,6,NJLT,No Detection,22,63,441,0,12
California,06,Yolo,113,2012,6,CO2,Culex pipiens,34,74,117,422,49
California,06,Yolo,113,2012,6,CO2,Culex stigmatosoma,34,74,117,10,5
California,06,Yolo,113,2012,6,CO2,Culex tarsalis,34,74,117,989,63
California,06,Yolo,113,2012,6,CO2,No Detection,34,74,117,0,8
California,06,Yolo,113,2012,6,GRAV,Culex pipiens,40,109,315,1257,83
California,06,Yolo,113,2012,6,GRAV,Culex stigmatosoma,40,109,315,39,16
California,06,Yolo,113,2012,6,GRAV,Culex tarsalis,40,109,315,111,33
California,06,Yolo,113,2012,6,GRAV,No Detection,40,109,315,0,17
California,06,Yolo,113,2012,6,NJLT,Culex pipiens,7,34,239,86,17
California,06,Yolo,113,2012,6,NJLT,Culex stigmatosoma,7,34,239,5,4
California,06,Yolo,113,2012,6,NJLT,Culex tarsalis,7,34,239,563,27
California,06,Yolo,113,2012,6,NJLT,No Detection,7,34,239,0,5
California,06,Yolo,113,2012,6,OTHER,Culex pipiens,7,33,233,69,15
California,06,Yolo,113,2012,6,OTHER,Culex stigmatosoma,7,33,233,1,1
California,06,Yolo,113,2012,6,OTHER,Culex tarsalis,7,33,233,1025,29
California,06,Yolo,113,2012,6,OTHER,No Detection,7,33,233,0,4
California,06,Yuba,115,2012,6,NJLT,Culex pipiens,13,54,377,388,36
California,06,Yuba,115,2012,6,NJLT,Culex stigmatosoma,13,54,377,4,1
California,06,Yuba,115,2012,6,NJLT,Culex tarsalis,13,54,377,558,45
California,06,Yuba,115,2012,6,NJLT,No Detection,13,54,377,0,5
California,06,Butte,007,2012,7,GRAV,Culex pipiens,20,100,700,7051,97
California,06,Butte,007,2012,7,GRAV,Culex tarsalis,20,100,700,80,22
California,06,Butte,007,2012,7,GRAV,No Detection,20,100,700,0,3
California,06,Butte,007,2012,7,NJLT,Culex pipiens,27,133,917,824,75
California,06,Butte,007,2012,7,NJLT,Culex stigmatosoma,27,133,917,27,6
California,06,Butte,007,2012,7,NJLT,Culex tarsalis,27,133,917,4363,122
California,06,Butte,007,2012,7,NJLT,No Detection,27,133,917,0,10
California,06,Colusa,011,2012,7,NJLT,Culex tarsalis,3,14,98,2896,14
California,06,Fresno,019,2012,7,CO2,Culex pipiens,271,583,584,17,3
California,06,Fresno,019,2012,7,CO2,Culex quinquefasciatus,271,583,584,12541,550
California,06,Fresno,019,2012,7,CO2,Culex restuans,271,583,584,4,3
California,06,Fresno,019,2012,7,CO2,Culex stigmatosoma,271,583,584,943,128
California,06,Fresno,019,2012,7,CO2,Culex tarsalis,271,583,584,11293,397
California,06,Fresno,019,2012,7,CO2,No Detection,271,583,584,0,32
California,06,Fresno,019,2012,7,GRAV,Culex quinquefasciatus,154,330,332,5944,316
California,06,Fresno,019,2012,7,GRAV,Culex restuans,154,330,332,149,16
California,06,Fresno,019,2012,7,GRAV,Culex stigmatosoma,154,330,332,142,42
California,06,Fresno,019,2012,7,GRAV,Culex tarsalis,154,330,332,29,19
California,06,Fresno,019,2012,7,GRAV,No Detection,154,330,332,0,13
California,06,Fresno,019,2012,7,NJLT,Culex quinquefasciatus,24,96,612,77,23
California,06,Fresno,019,2012,7,NJLT,Culex tarsalis,24,96,612,681,31
California,06,Fresno,019,2012,7,NJLT,No Detection,24,96,612,0,53
California,06,Fresno,019,2012,7,OTHER,Culex quinquefasciatus,2,3,3,5,3
California,06,Fresno,019,2012,7,OTHER,Culex stigmatosoma,2,3,3,51,7
California,06,Fresno,019,2012,7,OTHER,Culex tarsalis,2,3,3,5,4
California,06,Glenn,021,2012,7,GRAV,Culex pipiens,1,5,35,146,3
California,06,Glenn,021,2012,7,GRAV,Culex tarsalis,1,5,35,1,1
California,06,Glenn,021,2012,7,GRAV,No Detection,1,5,35,0,2
California,06,Glenn,021,2012,7,NJLT,Culex pipiens,13,50,350,150,12
California,06,Glenn,021,2012,7,NJLT,Culex tarsalis,13,50,350,9120,49
California,06,Glenn,021,2012,7,NJLT,No Detection,13,50,350,0,1
California,06,Kern,029,2012,7,CO2,Culex quinquefasciatus,96,373,402,9141,280
California,06,Kern,029,2012,7,CO2,Culex stigmatosoma,96,373,402,14,4
California,06,Kern,029,2012,7,CO2,Culex tarsalis,96,373,402,5315,264
California,06,Kern,029,2012,7,CO2,No Detection,96,373,402,0,53
California,06,Kern,029,2012,7,GRAV,Culex quinquefasciatus,37,136,143,9150,282
California,06,Kern,029,2012,7,GRAV,Culex stigmatosoma,37,136,143,2,1
California,06,Kern,029,2012,7,GRAV,Culex tarsalis,37,136,143,42,31
California,06,Kern,029,2012,7,GRAV,No Detection,37,136,143,0,3
California,06,Kern,029,2012,7,NJLT,Culex pipiens,24,119,833,29,5
California,06,Kern,029,2012,7,NJLT,Culex quinquefasciatus,24,119,833,327,49
California,06,Kern,029,2012,7,NJLT,Culex tarsalis,24,119,833,154,48
California,06,Kern,029,2012,7,NJLT,No Detection,24,119,833,0,46
California,06,Kings,031,2012,7,CO2,Culex pipiens,43,132,132,694,92
California,06,Kings,031,2012,7,CO2,Culex quinquefasciatus,43,132,132,10,4
California,06,Kings,031,2012,7,CO2,Culex tarsalis,43,132,132,4183,102
California,06,Kings,031,2012,7,CO2,No Detection,43,132,132,0,9
California,06,Kings,031,2012,7,GRAV,Culex pipiens,5,25,61,81,13
California,06,Kings,031,2012,7,GRAV,Culex quinquefasciatus,5,25,61,13,3
California,06,Kings,031,2012,7,GRAV,Culex stigmatosoma,5,25,61,3,2
California,06,Kings,031,2012,7,GRAV,Culex tarsalis,5,25,61,2,2
California,06,Kings,031,2012,7,GRAV,No Detection,5,25,61,0,9
California,06,Los Angeles,037,2012,7,BGS,No Detection,1,4,22,0,4
California,06,Los Angeles,037,2012,7,CO2,Culex quinquefasciatus,184,401,454,5608,310
California,06,Los Angeles,037,2012,7,CO2,Culex stigmatosoma,184,401,454,53,28
California,06,Los Angeles,037,2012,7,CO2,Culex tarsalis,184,401,454,968,89
California,06,Los Angeles,037,2012,7,CO2,No Detection,184,401,454,0,80
California,06,Los Angeles,037,2012,7,GRAV,Culex quinquefasciatus,169,201,201,12052,369
California,06,Los Angeles,037,2012,7,GRAV,Culex restuans,169,201,201,5,1
California,06,Los Angeles,037,2012,7,GRAV,Culex stigmatosoma,169,201,201,908,126
California,06,Los Angeles,037,2012,7,GRAV,Culex tarsalis,169,201,201,41,19
California,06,Los Angeles,037,2012,7,GRAV,No Detection,169,201,201,0,15
California,06,Los Angeles,037,2012,7,NJLT,Culex quinquefasciatus,15,53,371,111,31
California,06,Los Angeles,037,2012,7,NJLT,Culex tarsalis,15,53,371,197,41
California,06,Los Angeles,037,2012,7,NJLT,No Detection,15,53,371,0,9
California,06,Los Angeles,037,2012,7,OTHER,Culex quinquefasciatus,4,17,24,361,27
California,06,Los Angeles,037,2012,7,OTHER,Culex stigmatosoma,4,17,24,19,5
California,06,Los Angeles,037,2012,7,OTHER,No Detection,4,17,24,0,1
California,06,Madera,039,2012,7,CO2,Culex pipiens,18,49,65,274,3
California,06,Madera,039,2012,7,CO2,Culex quinquefasciatus,18,49,65,366,10
California,06,Madera,039,2012,7,CO2,Culex tarsalis,18,49,65,5168,28
California,06,Madera,039,2012,7,CO2,No Detection,18,49,65,0,15
California,06,Madera,039,2012,7,GRAV,Culex quinquefasciatus,4,9,18,8,3
California,06,Madera,039,2012,7,GRAV,Culex tarsalis,4,9,18,17,4
California,06,Madera,039,2012,7,GRAV,No Detection,4,9,18,0,3
California,06,Madera,039,2012,7,NJLT,Culex pipiens,10,38,261,10,3
California,06,Madera,039,2012,7,NJLT,Culex quinquefasciatus,10,38,261,68,15
California,06,Madera,039,2012,7,NJLT,Culex tarsalis,10,38,261,69,16
California,06,Madera,039,2012,7,NJLT,No Detection,10,38,261,0,7
California,06,Merced,047,2012,7,CO2,Culex pipiens,27,35,35,84,19
California,06,Merced,047,2012,7,CO2,Culex tarsalis,27,35,35,196,19
California,06,Merced,047,2012,7,CO2,No Detection,27,35,35,0,10
California,06,Merced,047,2012,7,NJLT,Culex pipiens,22,97,627,2170,50
California,06,Merced,047,2012,7,NJLT,Culex tarsalis,22,97,627,6295,60
California,06,Merced,047,2012,7,NJLT,No Detection,22,97,627,0,22
California,06,Orange,059,2012,7,CO2,Culex quinquefasciatus,34,133,133,143,18
California,06,Orange,059,2012,7,CO2,Culex tarsalis,34,133,133,36,9
California,06,Orange,059,2012,7,CO2,No Detection,34,133,133,0,106
California,06,Orange,059,2012,7,GRAV,Culex quinquefasciatus,31,133,133,3143,128
California,06,Orange,059,2012,7,GRAV,No Detection,31,133,133,0,5
California,06,Placer,061,2012,7,CO2,Culex pipiens,74,243,243,4938,122
California,06,Placer,061,2012,7,CO2,Culex stigmatosoma,74,243,243,32,16
California,06,Placer,061,2012,7,CO2,Culex tarsalis,74,243,243,7353,150
California,06,Placer,061,2012,7,CO2,No Detection,74,243,243,0,72
California,06,Placer,061,2012,7,OTHER,Culex pipiens,2,2,2,5,1
California,06,Placer,061,2012,7,OTHER,Culex tarsalis,2,2,2,39,1
California,06,Riverside,065,2012,7,CO2,Culex quinquefasciatus,96,297,314,4881,171
California,06,Riverside,065,2012,7,CO2,Culex stigmatosoma,96,297,314,17,6
California,06,Riverside,065,2012,7,CO2,Culex tarsalis,96,297,314,7049,182
California,06,Riverside,065,2012,7,CO2,No Detection,96,297,314,0,53
California,06,Riverside,065,2012,7,GRAV,Culex quinquefasciatus,33,123,123,376,139
California,06,Riverside,065,2012,7,GRAV,Culex tarsalis,33,123,123,17,5
California,06,Riverside,065,2012,7,GRAV,No Detection,33,123,123,0,38
California,06,Riverside,065,2012,7,NJLT,Culex quinquefasciatus,13,39,253,16,3
California,06,Riverside,065,2012,7,NJLT,Culex tarsalis,13,39,253,329,11
California,06,Riverside,065,2012,7,NJLT,No Detection,13,39,253,0,25
California,06,Riverside,065,2012,7,OTHER,Culex quinquefasciatus,4,18,18,158,17
California,06,Riverside,065,2012,7,OTHER,Culex stigmatosoma,4,18,18,64,26
California,06,Riverside,065,2012,7,OTHER,Culex tarsalis,4,18,18,25,19
California,06,Riverside,065,2012,7,OTHER,No Detection,4,18,18,0,2
California,06,Sacramento,067,2012,7,CO2,Culex pipiens,263,357,893,3945,294
California,06,Sacramento,067,2012,7,CO2,Culex stigmatosoma,263,357,893,30,18
California,06,Sacramento,067,2012,7,CO2,Culex tarsalis,263,357,893,7295,322
California,06,Sacramento,067,2012,7,CO2,No Detection,263,357,893,0,18
California,06,Sacramento,067,2012,7,GRAV,Culex pipiens,267,416,866,4940,320
California,06,Sacramento,067,2012,7,GRAV,Culex stigmatosoma,267,416,866,178,51
California,06,Sacramento,067,2012,7,GRAV,Culex tarsalis,267,416,866,299,90
California,06,Sacramento,067,2012,7,GRAV,No Detection,267,416,866,0,85
California,06,Sacramento,067,2012,7,NJLT,Culex pipiens,19,74,518,837,54
California,06,Sacramento,067,2012,7,NJLT,Culex stigmatosoma,19,74,518,1,1
California,06,Sacramento,067,2012,7,NJLT,Culex tarsalis,19,74,518,924,48
California,06,Sacramento,067,2012,7,NJLT,No Detection,19,74,518,0,13
California,06,Sacramento,067,2012,7,OTHER,Culex pipiens,19,76,532,339,62
California,06,Sacramento,067,2012,7,OTHER,Culex stigmatosoma,19,76,532,3,3
California,06,Sacramento,067,2012,7,OTHER,Culex tarsalis,19,76,532,546,60
California,06,Sacramento,067,2012,7,OTHER,No Detection,19,76,532,0,3
California,06,San Bernardino,071,2012,7,CO2,Culex quinquefasciatus,28,238,238,1030,142
California,06,San Bernardino,071,2012,7,CO2,Culex stigmatosoma,28,238,238,65,25
California,06,San Bernardino,071,2012,7,CO2,Culex tarsalis,28,238,238,1550,105
California,06,San Bernardino,071,2012,7,CO2,No Detection,28,238,238,0,71
California,06,San Bernardino,071,2012,7,GRAV,Culex quinquefasciatus,30,148,148,1355,122
California,06,San Bernardino,071,2012,7,GRAV,Culex stigmatosoma,30,148,148,84,40
California,06,San Bernardino,071,2012,7,GRAV,Culex tarsalis,30,148,148,1,1
California,06,San Bernardino,071,2012,7,GRAV,No Detection,30,148,148,0,34
California,06,San Bernardino,071,2012,7,NJLT,Culex quinquefasciatus,21,73,539,20,9
California,06,San Bernardino,071,2012,7,NJLT,Culex tarsalis,21,73,539,249,16
California,06,San Bernardino,071,2012,7,NJLT,No Detection,21,73,539,0,54
California,06,San Bernardino,071,2012,7,OTHER,Culex quinquefasciatus,1,5,5,16,10
California,06,San Bernardino,071,2012,7,OTHER,Culex stigmatosoma,1,5,5,19,10
California,06,San Bernardino,071,2012,7,OTHER,Culex tarsalis,1,5,5,62,13
California,06,San Joaquin,077,2012,7,CO2,Culex pipiens,66,269,269,1578,175
California,06,San Joaquin,077,2012,7,CO2,Culex tarsalis,66,269,269,2539,184
California,06,San Joaquin,077,2012,7,CO2,No Detection,66,269,269,0,48
California,06,San Joaquin,077,2012,7,GRAV,Culex pipiens,10,29,29,27,11
California,06,San Joaquin,077,2012,7,GRAV,No Detection,10,29,29,0,18
California,06,Stanislaus,099,2012,7,CO2,Culex pipiens,95,195,195,2769,155
California,06,Stanislaus,099,2012,7,CO2,Culex stigmatosoma,95,195,195,6,4
California,06,Stanislaus,099,2012,7,CO2,Culex tarsalis,95,195,195,8975,141
California,06,Stanislaus,099,2012,7,CO2,No Detection,95,195,195,0,16
California,06,Stanislaus,099,2012,7,NJLT,Culex pipiens,13,50,337,384,38
California,06,Stanislaus,099,2012,7,NJLT,Culex tarsalis,13,50,337,251,37
California,06,Stanislaus,099,2012,7,NJLT,No Detection,13,50,337,0,7
California,06,Sutter,101,2012,7,NJLT,Culex pipiens,25,98,684,447,48
California,06,Sutter,101,2012,7,NJLT,Culex stigmatosoma,25,98,684,4,1
California,06,Sutter,101,2012,7,NJLT,Culex tarsalis,25,98,684,29167,98
California,06,Tulare,107,2012,7,CO2,Culex pipiens,8,16,27,175,6
California,06,Tulare,107,2012,7,CO2,Culex quinquefasciatus,8,16,27,1555,10
California,06,Tulare,107,2012,7,CO2,Culex tarsalis,8,16,27,253,13
California,06,Tulare,107,2012,7,GRAV,Culex quinquefasciatus,46,124,269,2453,106
California,06,Tulare,107,2012,7,GRAV,Culex stigmatosoma,46,124,269,22,9
California,06,Tulare,107,2012,7,GRAV,Culex tarsalis,46,124,269,14,12
California,06,Tulare,107,2012,7,GRAV,No Detection,46,124,269,0,17
California,06,Tulare,107,2012,7,NJLT,Culex pipiens,19,63,438,7,6
California,06,Tulare,107,2012,7,NJLT,Culex quinquefasciatus,19,63,438,555,50
California,06,Tulare,107,2012,7,NJLT,Culex stigmatosoma,19,63,438,192,17
California,06,Tulare,107,2012,7,NJLT,Culex tarsalis,19,63,438,167,41
California,06,Tulare,107,2012,7,NJLT,No Detection,19,63,438,0,4
California,06,Yolo,113,2012,7,CO2,Culex pipiens,47,71,154,420,52
California,06,Yolo,113,2012,7,CO2,Culex stigmatosoma,47,71,154,3,3
California,06,Yolo,113,2012,7,CO2,Culex tarsalis,47,71,154,6036,70
California,06,Yolo,113,2012,7,GRAV,Culex pipiens,54,98,258,576,63
California,06,Yolo,113,2012,7,GRAV,Culex stigmatosoma,54,98,258,12,4
California,06,Yolo,113,2012,7,GRAV,Culex tarsalis,54,98,258,177,44
California,06,Yolo,113,2012,7,GRAV,No Detection,54,98,258,0,22
California,06,Yolo,113,2012,7,NJLT,Culex pipiens,7,28,194,91,13
California,06,Yolo,113,2012,7,NJLT,Culex tarsalis,7,28,194,1041,25
California,06,Yolo,113,2012,7,NJLT,No Detection,7,28,194,0,2
California,06,Yolo,113,2012,7,OTHER,Culex pipiens,7,27,186,112,16
California,06,Yolo,113,2012,7,OTHER,Culex tarsalis,7,27,186,5943,27
California,06,Yuba,115,2012,7,NJLT,Culex pipiens,13,56,392,286,41
California,06,Yuba,115,2012,7,NJLT,Culex stigmatosoma,13,56,392,1,1
California,06,Yuba,115,2012,7,NJLT,Culex tarsalis,13,56,392,3163,55
California,06,Butte,007,2012,8,GRAV,Culex pipiens,20,80,560,5052,79
California,06,Butte,007,2012,8,GRAV,Culex tarsalis,20,80,560,81,16
California,06,Butte,007,2012,8,GRAV,No Detection,20,80,560,0,1
California,06,Butte,007,2012,8,NJLT,Culex pipiens,27,106,746,480,46
California,06,Butte,007,2012,8,NJLT,Culex stigmatosoma,27,106,746,9,5
California,06,Butte,007,2012,8,NJLT,Culex tarsalis,27,106,746,4230,100
California,06,Butte,007,2012,8,NJLT,No Detection,27,106,746,0,4
California,06,Colusa,011,2012,8,NJLT,Culex pipiens,3,12,84,32,1
California,06,Colusa,011,2012,8,NJLT,Culex tarsalis,3,12,84,1472,10
California,06,Colusa,011,2012,8,NJLT,No Detection,3,12,84,0,1
California,06,Fresno,019,2012,8,CO2,Culex pipiens,255,578,580,123,4
California,06,Fresno,019,2012,8,CO2,Culex quinquefasciatus,255,578,580,20391,568
California,06,Fresno,019,2012,8,CO2,Culex restuans,255,578,580,36,10
California,06,Fresno,019,2012,8,CO2,Culex stigmatosoma,255,578,580,384,80
California,06,Fresno,019,2012,8,CO2,Culex tarsalis,255,578,580,19346,407
California,06,Fresno,019,2012,8,CO2,No Detection,255,578,580,0,36
California,06,Fresno,019,2012,8,GRAV,Culex quinquefasciatus,144,317,317,6226,308
California,06,Fresno,019,2012,8,GRAV,Culex restuans,144,317,317,80,10
California,06,Fresno,019,2012,8,GRAV,Culex stigmatosoma,144,317,317,260,36
California,06,Fresno,019,2012,8,GRAV,Culex tarsalis,144,317,317,102,29
California,06,Fresno,019,2012,8,GRAV,No Detection,144,317,317,0,15
California,06,Fresno,019,2012,8,NJLT,Culex quinquefasciatus,24,119,833,111,27
California,06,Fresno,019,2012,8,NJLT,Culex tarsalis,24,119,833,2743,32
California,06,Fresno,019,2012,8,NJLT,No Detection,24,119,833,0,73
California,06,Fresno,019,2012,8,OTHER,Culex quinquefasciatus,2,2,2,4,3
California,06,Fresno,019,2012,8,OTHER,Culex stigmatosoma,2,2,2,21,2
California,06,Fresno,019,2012,8,OTHER,Culex tarsalis,2,2,2,3,1
California,06,Glenn,021,2012,8,GRAV,Culex pipiens,1,4,28,47,4
California,06,Glenn,021,2012,8,NJLT,Culex pipiens,13,64,448,80,8
California,06,Glenn,021,2012,8,NJLT,Culex tarsalis,13,64,448,13238,58
California,06,Glenn,021,2012,8,NJLT,No Detection,13,64,448,0,6
California,06,Kern,029,2012,8,CO2,Culex quinquefasciatus,92,403,427,23142,350
California,06,Kern,029,2012,8,CO2,Culex stigmatosoma,92,403,427,13,4
California,06,Kern,029,2012,8,CO2,Culex tarsalis,92,403,427,13689,278
California,06,Kern,029,2012,8,CO2,No Detection,92,403,427,0,37
California,06,Kern,029,2012,8,GRAV,Culex quinquefasciatus,33,146,149,8925,328
California,06,Kern,029,2012,8,GRAV,Culex stigmatosoma,33,146,149,2,1
California,06,Kern,029,2012,8,GRAV,Culex tarsalis,33,146,149,42,32
California,06,Kern,029,2012,8,NJLT,Culex pipiens,24,93,651,15,6
California,06,Kern,029,2012,8,NJLT,Culex quinquefasciatus,24,93,651,117,36
California,06,Kern,029,2012,8,NJLT,Culex tarsalis,24,93,651,55,23
California,06,Kern,029,2012,8,NJLT,No Detection,24,93,651,0,41
California,06,Kings,031,2012,8,CO2,Culex pipiens,40,131,131,2415,109
California,06,Kings,031,2012,8,CO2,Culex quinquefasciatus,40,131,131,8,3
California,06,Kings,031,2012,8,CO2,Culex tarsalis,40,131,131,8513,122
California,06,Kings,031,2012,8,CO2,No Detection,40,131,131,0,4
California,06,Kings,031,2012,8,GRAV,Culex pipiens,5,15,39,203,9
California,06,Kings,031,2012,8,GRAV,Culex quinquefasciatus,5,15,39,13,2
California,06,Kings,031,2012,8,GRAV,Culex tarsalis,5,15,39,2,2
California,06,Kings,031,2012,8,GRAV,No Detection,5,15,39,0,4
California,06,Los Angeles,037,2012,8,BGS,No Detection,1,4,27,0,4
California,06,Los Angeles,037,2012,8,CO2,Culex quinquefasciatus,213,416,515,5963,333
California,06,Los Angeles,037,2012,8,CO2,Culex stigmatosoma,213,416,515,41,31
California,06,Los Angeles,037,2012,8,CO2,Culex tarsalis,213,416,515,366,77
California,06,Los Angeles,037,2012,8,CO2,No Detection,213,416,515,0,83
California,06,Los Angeles,037,2012,8,GRAV,Culex quinquefasciatus,185,251,261,11966,444
California,06,Los Angeles,037,2012,8,GRAV,Culex restuans,185,251,261,5,1
California,06,Los Angeles,037,2012,8,GRAV,Culex stigmatosoma,185,251,261,220,77
California,06,Los Angeles,037,2012,8,GRAV,Culex tarsalis,185,251,261,186,32
California,06,Los Angeles,037,2012,8,GRAV,No Detection,185,251,261,0,9
California,06,Los Angeles,037,2012,8,NJLT,Culex quinquefasciatus,15,66,462,143,39
California,06,Los Angeles,037,2012,8,NJLT,Culex tarsalis,15,66,462,184,41
California,06,Los Angeles,037,2012,8,NJLT,No Detection,15,66,462,0,17
California,06,Los Angeles,037,2012,8,OTHER,Culex quinquefasciatus,5,13,29,409,17
California,06,Los Angeles,037,2012,8,OTHER,Culex stigmatosoma,5,13,29,1,1
California,06,Los Angeles,037,2012,8,OTHER,No Detection,5,13,29,0,4
California,06,Madera,039,2012,8,CO2,Culex pipiens,27,78,95,153,5
California,06,Madera,039,2012,8,CO2,Culex quinquefasciatus,27,78,95,650,30
California,06,Madera,039,2012,8,CO2,Culex tarsalis,27,78,95,537,34
California,06,Madera,039,2012,8,CO2,No Detection,27,78,95,0,23
California,06,Madera,039,2012,8,GRAV,Culex quinquefasciatus,7,15,23,42,8
California,06,Madera,039,2012,8,GRAV,Culex tarsalis,7,15,23,8,3
California,06,Madera,039,2012,8,GRAV,No Detection,7,15,23,0,4
California,06,Madera,039,2012,8,NJLT,Culex quinquefasciatus,10,41,287,77,18
California,06,Madera,039,2012,8,NJLT,Culex tarsalis,10,41,287,42,9
California,06,Madera,039,2012,8,NJLT,No Detection,10,41,287,0,17
California,06,Merced,047,2012,8,CO2,Culex pipiens,32,51,51,251,22
California,06,Merced,047,2012,8,CO2,Culex tarsalis,32,51,51,483,30
California,06,Merced,047,2012,8,CO2,No Detection,32,51,51,0,13
California,06,Merced,047,2012,8,NJLT,Culex pipiens,22,79,560,959,24
California,06,Merced,047,2012,8,NJLT,Culex tarsalis,22,79,560,4224,51
California,06,Merced,047,2012,8,NJLT,No Detection,22,79,560,0,21
California,06,Orange,059,2012,8,CO2,Culex quinquefasciatus,29,155,155,54,20
California,06,Orange,059,2012,8,CO2,Culex stigmatosoma,29,155,155,1,1
California,06,Orange,059,2012,8,CO2,Culex tarsalis,29,155,155,148,22
California,06,Orange,059,2012,8,CO2,No Detection,29,155,155,0,112
California,06,Orange,059,2012,8,GRAV,Culex quinquefasciatus,33,141,141,2873,136
California,06,Orange,059,2012,8,GRAV,No Detection,33,141,141,0,5
California,06,Placer,061,2012,8,CO2,Culex pipiens,81,228,229,10804,123
California,06,Placer,061,2012,8,CO2,Culex stigmatosoma,81,228,229,81,21
California,06,Placer,061,2012,8,CO2,Culex tarsalis,81,228,229,12313,149
California,06,Placer,061,2012,8,CO2,No Detection,81,228,229,0,55
California,06,Placer,061,2012,8,OTHER,Culex pipiens,1,1,1,2,1
California,06,Riverside,065,2012,8,CO2,Culex quinquefasciatus,95,273,289,5036,162
California,06,Riverside,065,2012,8,CO2,Culex stigmatosoma,95,273,289,116,5
California,06,Riverside,065,2012,8,CO2,Culex tarsalis,95,273,289,5723,142
California,06,Riverside,065,2012,8,CO2,No Detection,95,273,289,0,53
California,06,Riverside,065,2012,8,GRAV,Culex quinquefasciatus,30,152,152,603,178
California,06,Riverside,065,2012,8,GRAV,Culex tarsalis,30,152,152,8,4
California,06,Riverside,065,2012,8,GRAV,No Detection,30,152,152,0,41
California,06,Riverside,065,2012,8,NJLT,Culex quinquefasciatus,13,38,308,12,4
California,06,Riverside,065,2012,8,NJLT,Culex tarsalis,13,38,308,3720,11
California,06,Riverside,065,2012,8,NJLT,No Detection,13,38,308,0,23
California,06,Riverside,065,2012,8,OTHER,Culex quinquefasciatus,4,27,27,247,30
California,06,Riverside,065,2012,8,OTHER,Culex stigmatosoma,4,27,27,101,42
California,06,Riverside,065,2012,8,OTHER,Culex tarsalis,4,27,27,23,18
California,06,Riverside,065,2012,8,OTHER,No Detection,4,27,27,0,2
California,06,Sacramento,067,2012,8,CO2,Culex pipiens,181,295,572,2493,238
California,06,Sacramento,067,2012,8,CO2,Culex stigmatosoma,181,295,572,129,24
California,06,Sacramento,067,2012,8,CO2,Culex tarsalis,181,295,572,7181,263
California,06,Sacramento,067,2012,8,CO2,No Detection,181,295,572,0,11
California,06,Sacramento,067,2012,8,GRAV,Culex pipiens,186,355,807,4910,296
California,06,Sacramento,067,2012,8,GRAV,Culex stigmatosoma,186,355,807,144,48
California,06,Sacramento,067,2012,8,GRAV,Culex tarsalis,186,355,807,210,84
California,06,Sacramento,067,2012,8,GRAV,No Detection,186,355,807,0,44
California,06,Sacramento,067,2012,8,NJLT,Culex pipiens,19,73,516,700,64
California,06,Sacramento,067,2012,8,NJLT,Culex stigmatosoma,19,73,516,12,5
California,06,Sacramento,067,2012,8,NJLT,Culex tarsalis,19,73,516,1109,57
California,06,Sacramento,067,2012,8,NJLT,No Detection,19,73,516,0,4
California,06,Sacramento,067,2012,8,OTHER,Culex pipiens,19,75,528,368,50
California,06,Sacramento,067,2012,8,OTHER,Culex stigmatosoma,19,75,528,6,6
California,06,Sacramento,067,2012,8,OTHER,Culex tarsalis,19,75,528,892,54
California,06,Sacramento,067,2012,8,OTHER,No Detection,19,75,528,0,14
California,06,San Bernardino,071,2012,8,CO2,Culex quinquefasciatus,34,290,290,1414,121
California,06,San Bernardino,071,2012,8,CO2,Culex stigmatosoma,34,290,290,198,57
California,06,San Bernardino,071,2012,8,CO2,Culex tarsalis,34,290,290,5436,142
California,06,San Bernardino,071,2012,8,CO2,No Detection,34,290,290,0,79
California,06,San Bernardino,071,2012,8,GRAV,Culex quinquefasciatus,29,127,127,784,127
California,06,San Bernardino,071,2012,8,GRAV,Culex stigmatosoma,29,127,127,26,18
California,06,San Bernardino,071,2012,8,GRAV,Culex tarsalis,29,127,127,7,7
California,06,San Bernardino,071,2012,8,GRAV,No Detection,29,127,127,0,20
California,06,San Bernardino,071,2012,8,NJLT,Culex quinquefasciatus,21,77,537,10,5
California,06,San Bernardino,071,2012,8,NJLT,Culex stigmatosoma,21,77,537,3,1
California,06,San Bernardino,071,2012,8,NJLT,Culex tarsalis,21,77,537,337,21
California,06,San Bernardino,071,2012,8,NJLT,No Detection,21,77,537,0,55
California,06,San Bernardino,071,2012,8,OTHER,Culex quinquefasciatus,1,9,9,16,9
California,06,San Bernardino,071,2012,8,OTHER,Culex stigmatosoma,1,9,9,17,9
California,06,San Bernardino,071,2012,8,OTHER,Culex tarsalis,1,9,9,43,18
California,06,San Joaquin,077,2012,8,CO2,Culex pipiens,61,276,276,3977,215
California,06,San Joaquin,077,2012,8,CO2,Culex tarsalis,61,276,276,3897,222
California,06,San Joaquin,077,2012,8,CO2,No Detection,61,276,276,0,25
California,06,San Joaquin,077,2012,8,GRAV,Culex pipiens,11,25,25,23,9
California,06,San Joaquin,077,2012,8,GRAV,Culex tarsalis,11,25,25,1,1
California,06,San Joaquin,077,2012,8,GRAV,No Detection,11,25,25,0,15
California,06,Stanislaus,099,2012,8,CO2,Culex pipiens,103,205,205,9927,187
California,06,Stanislaus,099,2012,8,CO2,Culex stigmatosoma,103,205,205,8,4
