state,statefp,county,countyfp,year,month,trap_type,species,num_pools,num_mosquitoes,num_pools_wnv
California,06,San Joaquin,077,2018,6,OTHER,Culex tarsalis,1,5,0
California,06,Solano,095,2018,6,BGS,Culex pipiens,1,37,0
California,06,Solano,095,2018,6,BGS,Culex quinquefasciatus,1,10,0
California,06,Solano,095,2018,6,CO2,Culex stigmatosoma,1,17,0
California,06,Solano,095,2018,6,CO2,Culex tarsalis,3,39,0
California,06,Solano,095,2018,6,GRAV,Culex pipiens,1,1,0
California,06,Solano,095,2018,6,GRAV,Culex quinquefasciatus,5,220,0
California,06,Stanislaus,099,2018,6,BGS,Culex quinquefasciatus,3,54,0
California,06,Stanislaus,099,2018,6,CO2,Culex pipiens,39,984,0
California,06,Stanislaus,099,2018,6,CO2,Culex quinquefasciatus,26,152,1
California,06,Stanislaus,099,2018,6,CO2,Culex tarsalis,83,2886,0
California,06,Stanislaus,099,2018,6,GRAV,Culex pipiens,16,317,0
California,06,Stanislaus,099,2018,6,GRAV,Culex pipiens/quinquefasciatus,19,539,0
California,06,Stanislaus,099,2018,6,GRAV,Culex quinquefasciatus,57,1928,0
California,06,Stanislaus,099,2018,6,GRAV,Culex tarsalis,3,4,0
California,06,Tulare,107,2018,6,BGS,Culex quinquefasciatus,1,12,0
California,06,Tulare,107,2018,6,CO2,Culex pipiens,17,588,1
California,06,Tulare,107,2018,6,CO2,Culex quinquefasciatus,15,80,0
California,06,Tulare,107,2018,6,CO2,Culex salinarius,2,4,0
California,06,Tulare,107,2018,6,CO2,Culex stigmatosoma,2,4,0
California,06,Tulare,107,2018,6,CO2,Culex tarsalis,36,966,2
California,06,Tulare,107,2018,6,GRAV,Culex pipiens,15,478,1
California,06,Tulare,107,2018,6,GRAV,Culex pipiens/quinquefasciatus,4,160,0
California,06,Tulare,107,2018,6,GRAV,Culex quinquefasciatus,19,631,0
California,06,Fresno,019,2018,7,BGS,Culex pipiens,11,491,0
California,06,Fresno,019,2018,7,BGS,Culex pipiens/quinquefasciatus/restuans,22,793,0
California,06,Fresno,019,2018,7,BGS,Culex quinquefasciatus,29,517,0
California,06,Fresno,019,2018,7,BGS,Culex tarsalis,5,142,0
California,06,Fresno,019,2018,7,CO2,Culex pipiens,197,6628,10
California,06,Fresno,019,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,18,573,1
California,06,Fresno,019,2018,7,CO2,Culex quinquefasciatus,172,2329,3
California,06,Fresno,019,2018,7,CO2,Culex restuans,1,1,0
California,06,Fresno,019,2018,7,CO2,Culex salinarius,6,126,0
California,06,Fresno,019,2018,7,CO2,Culex stigmatosoma,9,54,0
California,06,Fresno,019,2018,7,CO2,Culex tarsalis,508,19956,31
California,06,Fresno,019,2018,7,GRAV,Culex pipiens,46,1081,9
California,06,Fresno,019,2018,7,GRAV,Culex pipiens/quinquefasciatus,74,3320,21
California,06,Fresno,019,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,76,2931,11
California,06,Fresno,019,2018,7,GRAV,Culex quinquefasciatus,183,6570,7
California,06,Fresno,019,2018,7,GRAV,Culex stigmatosoma,1,50,0
California,06,Fresno,019,2018,7,GRAV,Culex tarsalis,23,95,1
California,06,Fresno,019,2018,7,OTHER,Culex stigmatosoma,2,22,0
California,06,Fresno,019,2018,7,OTHER,Culex tarsalis,8,226,3
California,06,Kern,029,2018,7,BGS,Culex pipiens,6,126,0
California,06,Kern,029,2018,7,BGS,Culex quinquefasciatus,9,100,0
California,06,Kern,029,2018,7,BGS,Culex tarsalis,4,64,0
California,06,Kern,029,2018,7,CO2,Culex pipiens,71,1364,4
California,06,Kern,029,2018,7,CO2,Culex quinquefasciatus,102,1145,2
California,06,Kern,029,2018,7,CO2,Culex restuans,3,6,0
California,06,Kern,029,2018,7,CO2,Culex salinarius,5,99,0
California,06,Kern,029,2018,7,CO2,Culex stigmatosoma,11,112,0
California,06,Kern,029,2018,7,CO2,Culex tarsalis,264,8980,32
California,06,Kern,029,2018,7,GRAV,Culex pipiens,22,507,5
California,06,Kern,029,2018,7,GRAV,Culex pipiens/quinquefasciatus,60,2677,11
California,06,Kern,029,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,18,458,2
California,06,Kern,029,2018,7,GRAV,Culex quinquefasciatus,98,3390,9
California,06,Kern,029,2018,7,GRAV,Culex stigmatosoma,4,158,0
California,06,Kern,029,2018,7,GRAV,Culex tarsalis,8,49,1
California,06,Kern,029,2018,7,OTHER,Culex pipiens,1,25,0
California,06,Kern,029,2018,7,OTHER,Culex stigmatosoma,1,1,0
California,06,Kern,029,2018,7,OTHER,Culex tarsalis,3,90,0
California,06,Los Angeles,037,2018,7,BGS,Culex pipiens,7,211,0
California,06,Los Angeles,037,2018,7,BGS,Culex quinquefasciatus,9,140,0
California,06,Los Angeles,037,2018,7,BGS,Culex tarsalis,12,564,0
California,06,Los Angeles,037,2018,7,CO2,Culex pipiens,214,6311,5
California,06,Los Angeles,037,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,6,100,0
California,06,Los Angeles,037,2018,7,CO2,Culex quinquefasciatus,117,1690,2
California,06,Los Angeles,037,2018,7,CO2,Culex salinarius,9,415,0
California,06,Los Angeles,037,2018,7,CO2,Culex stigmatosoma,11,30,1
California,06,Los Angeles,037,2018,7,CO2,Culex tarsalis,618,22374,30
California,06,Los Angeles,037,2018,7,GRAV,Culex pipiens,79,2128,8
California,06,Los Angeles,037,2018,7,GRAV,Culex pipiens/quinquefasciatus,59,2161,12
California,06,Los Angeles,037,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,82,4088,20
California,06,Los Angeles,037,2018,7,GRAV,Culex quinquefasciatus,239,9624,28
California,06,Los Angeles,037,2018,7,GRAV,Culex stigmatosoma,3,51,0
California,06,Los Angeles,037,2018,7,GRAV,Culex tarsalis,27,112,0
California,06,Los Angeles,037,2018,7,OTHER,Culex pipiens,1,3,0
California,06,Los Angeles,037,2018,7,OTHER,Culex stigmatosoma,3,37,0
California,06,Los Angeles,037,2018,7,OTHER,Culex tarsalis,8,212,0
California,06,Merced,047,2018,7,BGS,Culex pipiens,6,236,0
California,06,Merced,047,2018,7,BGS,Culex quinquefasciatus,1,38,0
California,06,Merced,047,2018,7,BGS,Culex tarsalis,4,200,0
California,06,Merced,047,2018,7,CO2,Culex pipiens,30,959,0
California,06,Merced,047,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,7,180,0
California,06,Merced,047,2018,7,CO2,Culex quinquefasciatus,14,140,0
California,06,Merced,047,2018,7,CO2,Culex stigmatosoma,1,11,0
California,06,Merced,047,2018,7,CO2,Culex tarsalis,58,2287,5
California,06,Merced,047,2018,7,GRAV,Culex pipiens,12,309,1
California,06,Merced,047,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,32,1543,5
California,06,Merced,047,2018,7,GRAV,Culex quinquefasciatus,35,1092,2
California,06,Merced,047,2018,7,GRAV,Culex stigmatosoma,3,89,0
California,06,Merced,047,2018,7,GRAV,Culex tarsalis,4,22,0
California,06,Orange,059,2018,7,BGS,Culex pipiens,3,105,0
California,06,Orange,059,2018,7,BGS,Culex quinquefasciatus,18,281,0
California,06,Orange,059,2018,7,BGS,Culex tarsalis,5,114,0
California,06,Orange,059,2018,7,CO2,Culex pipiens,45,526,1
California,06,Orange,059,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,26,492,0
California,06,Orange,059,2018,7,CO2,Culex quinquefasciatus,52,773,1
California,06,Orange,059,2018,7,CO2,Culex salinarius,4,187,0
California,06,Orange,059,2018,7,CO2,Culex tarsalis,177,8245,18
California,06,Orange,059,2018,7,GRAV,Culex pipiens,14,315,3
California,06,Orange,059,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,167,8774,48
California,06,Orange,059,2018,7,GRAV,Culex quinquefasciatus,174,5461,4
California,06,Orange,059,2018,7,GRAV,Culex stigmatosoma,9,227,0
California,06,Orange,059,2018,7,GRAV,Culex tarsalis,12,40,0
California,06,Orange,059,2018,7,OTHER,Culex tarsalis,2,39,0
California,06,Placer,061,2018,7,BGS,Culex quinquefasciatus,2,11,0
California,06,Placer,061,2018,7,BGS,Culex tarsalis,3,14,0
California,06,Placer,061,2018,7,CO2,Culex pipiens,83,4754,1
California,06,Placer,061,2018,7,CO2,Culex quinquefasciatus,51,732,0
California,06,Placer,061,2018,7,CO2,Culex salinarius,1,11,0
California,06,Placer,061,2018,7,CO2,Culex stigmatosoma,3,8,0
California,06,Placer,061,2018,7,CO2,Culex tarsalis,202,9075,24
California,06,Placer,061,2018,7,GRAV,Culex pipiens,5,276,0
California,06,Placer,061,2018,7,GRAV,Culex pipiens/quinquefasciatus,27,1137,2
California,06,Placer,061,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,19,841,5
California,06,Placer,061,2018,7,GRAV,Culex quinquefasciatus,36,1398,1
California,06,Placer,061,2018,7,GRAV,Culex stigmatosoma,1,6,0
California,06,Riverside,065,2018,7,BGS,Culex pipiens,11,290,0
California,06,Riverside,065,2018,7,BGS,Culex pipiens/quinquefasciatus/restuans,1,50,0
California,06,Riverside,065,2018,7,BGS,Culex quinquefasciatus,7,151,0
California,06,Riverside,065,2018,7,BGS,Culex tarsalis,6,130,0
California,06,Riverside,065,2018,7,CO2,Culex pipiens,114,3521,7
California,06,Riverside,065,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,8,146,2
California,06,Riverside,065,2018,7,CO2,Culex quinquefasciatus,39,762,4
California,06,Riverside,065,2018,7,CO2,Culex restuans,4,10,0
California,06,Riverside,065,2018,7,CO2,Culex salinarius,4,77,0
California,06,Riverside,065,2018,7,CO2,Culex stigmatosoma,3,10,0
California,06,Riverside,065,2018,7,CO2,Culex tarsalis,239,8843,33
California,06,Riverside,065,2018,7,GRAV,Culex pipiens,49,1107,4
California,06,Riverside,065,2018,7,GRAV,Culex pipiens/quinquefasciatus,97,4167,20
California,06,Riverside,065,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,48,1920,4
California,06,Riverside,065,2018,7,GRAV,Culex quinquefasciatus,124,4602,7
California,06,Riverside,065,2018,7,GRAV,Culex stigmatosoma,16,476,0
California,06,Riverside,065,2018,7,GRAV,Culex tarsalis,15,40,0
California,06,Sacramento,067,2018,7,BGS,Culex pipiens,2,89,0
California,06,Sacramento,067,2018,7,BGS,Culex quinquefasciatus,12,220,0
California,06,Sacramento,067,2018,7,CO2,Culex pipiens,223,8638,15
California,06,Sacramento,067,2018,7,CO2,Culex quinquefasciatus,179,2245,2
California,06,Sacramento,067,2018,7,CO2,Culex restuans,4,24,0
California,06,Sacramento,067,2018,7,CO2,Culex salinarius,1,1,0
California,06,Sacramento,067,2018,7,CO2,Culex stigmatosoma,16,212,0
California,06,Sacramento,067,2018,7,CO2,Culex tarsalis,505,19375,53
California,06,Sacramento,067,2018,7,GRAV,Culex pipiens,45,1452,2
California,06,Sacramento,067,2018,7,GRAV,Culex pipiens/quinquefasciatus,41,1813,7
California,06,Sacramento,067,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,3,180,1
California,06,Sacramento,067,2018,7,GRAV,Culex quinquefasciatus,263,9448,6
California,06,Sacramento,067,2018,7,GRAV,Culex stigmatosoma,1,14,0
California,06,Sacramento,067,2018,7,GRAV,Culex tarsalis,9,45,0
California,06,Sacramento,067,2018,7,OTHER,Culex stigmatosoma,1,3,0
California,06,Sacramento,067,2018,7,OTHER,Culex tarsalis,1,27,0
California,06,San Bernardino,071,2018,7,BGS,Culex pipiens,1,16,0
California,06,San Bernardino,071,2018,7,BGS,Culex quinquefasciatus,30,579,0
California,06,San Bernardino,071,2018,7,BGS,Culex tarsalis,1,11,0
California,06,San Bernardino,071,2018,7,CO2,Culex pipiens,184,7145,2
California,06,San Bernardino,071,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,1,60,0
California,06,San Bernardino,071,2018,7,CO2,Culex quinquefasciatus,55,752,0
California,06,San Bernardino,071,2018,7,CO2,Culex restuans,2,7,0
California,06,San Bernardino,071,2018,7,CO2,Culex salinarius,5,24,0
California,06,San Bernardino,071,2018,7,CO2,Culex stigmatosoma,25,727,0
California,06,San Bernardino,071,2018,7,CO2,Culex tarsalis,523,22550,24
California,06,San Bernardino,071,2018,7,GRAV,Culex pipiens,86,2260,11
California,06,San Bernardino,071,2018,7,GRAV,Culex pipiens/quinquefasciatus,90,3833,22
California,06,San Bernardino,071,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,3,80,0
California,06,San Bernardino,071,2018,7,GRAV,Culex quinquefasciatus,131,4596,5
California,06,San Bernardino,071,2018,7,GRAV,Culex tarsalis,21,162,1
California,06,San Joaquin,077,2018,7,BGS,Culex pipiens,2,42,1
California,06,San Joaquin,077,2018,7,BGS,Culex quinquefasciatus,20,457,1
California,06,San Joaquin,077,2018,7,CO2,Culex pipiens,218,9736,4
California,06,San Joaquin,077,2018,7,CO2,Culex quinquefasciatus,78,1564,1
California,06,San Joaquin,077,2018,7,CO2,Culex salinarius,2,26,0
California,06,San Joaquin,077,2018,7,CO2,Culex stigmatosoma,2,2,0
California,06,San Joaquin,077,2018,7,CO2,Culex tarsalis,358,16113,22
California,06,San Joaquin,077,2018,7,GRAV,Culex pipiens,81,2813,10
California,06,San Joaquin,077,2018,7,GRAV,Culex pipiens/quinquefasciatus,47,1938,13
California,06,San Joaquin,077,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,3,33,0
California,06,San Joaquin,077,2018,7,GRAV,Culex quinquefasciatus,188,5870,4
California,06,San Joaquin,077,2018,7,GRAV,Culex stigmatosoma,3,54,0
California,06,San Joaquin,077,2018,7,GRAV,Culex tarsalis,25,61,1
California,06,San Joaquin,077,2018,7,OTHER,Culex tarsalis,1,40,0
California,06,Solano,095,2018,7,CO2,Culex pipiens,1,34,0
California,06,Solano,095,2018,7,CO2,Culex tarsalis,1,50,0
California,06,Stanislaus,099,2018,7,BGS,Culex pipiens,8,439,0
California,06,Stanislaus,099,2018,7,BGS,Culex quinquefasciatus,27,537,0
California,06,Stanislaus,099,2018,7,BGS,Culex tarsalis,5,271,0
California,06,Stanislaus,099,2018,7,CO2,Culex pipiens,139,5166,7
California,06,Stanislaus,099,2018,7,CO2,Culex pipiens/quinquefasciatus/restuans,1,49,1
California,06,Stanislaus,099,2018,7,CO2,Culex quinquefasciatus,59,1486,0
California,06,Stanislaus,099,2018,7,CO2,Culex salinarius,2,46,0
California,06,Stanislaus,099,2018,7,CO2,Culex stigmatosoma,9,333,0
California,06,Stanislaus,099,2018,7,CO2,Culex tarsalis,322,13785,7
California,06,Stanislaus,099,2018,7,GRAV,Culex pipiens,50,1506,6
California,06,Stanislaus,099,2018,7,GRAV,Culex pipiens/quinquefasciatus,12,553,0
California,06,Stanislaus,099,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,5,161,0
California,06,Stanislaus,099,2018,7,GRAV,Culex quinquefasciatus,57,1791,0
California,06,Stanislaus,099,2018,7,GRAV,Culex tarsalis,23,93,1
California,06,Stanislaus,099,2018,7,OTHER,Culex tarsalis,11,519,3
California,06,Tulare,107,2018,7,BGS,Culex pipiens,3,74,0
California,06,Tulare,107,2018,7,BGS,Culex quinquefasciatus,2,29,0
California,06,Tulare,107,2018,7,BGS,Culex tarsalis,2,19,0
California,06,Tulare,107,2018,7,CO2,Culex pipiens,25,822,2
California,06,Tulare,107,2018,7,CO2,Culex quinquefasciatus,44,338,0
California,06,Tulare,107,2018,7,CO2,Culex restuans,1,7,0
California,06,Tulare,107,2018,7,CO2,Culex stigmatosoma,1,2,0
California,06,Tulare,107,2018,7,CO2,Culex tarsalis,74,2590,11
California,06,Tulare,107,2018,7,GRAV,Culex pipiens,9,149,3
California,06,Tulare,107,2018,7,GRAV,Culex pipiens/quinquefasciatus,19,771,1
California,06,Tulare,107,2018,7,GRAV,Culex pipiens/quinquefasciatus/restuans,3,117,0
California,06,Tulare,107,2018,7,GRAV,Culex quinquefasciatus,15,491,0
California,06,Tulare,107,2018,7,GRAV,Culex tarsalis,4,14,0
California,06,Fresno,019,2018,8,BGS,Culex pipiens,14,930,0
California,06,Fresno,019,2018,8,BGS,Culex pipiens/quinquefasciatus/restuans,31,1027,13
California,06,Fresno,019,2018,8,BGS,Culex quinquefasciatus,54,1489,1
California,06,Fresno,019,2018,8,BGS,Culex salinarius,2,23,0
California,06,Fresno,019,2018,8,BGS,Culex tarsalis,14,782,0
California,06,Fresno,019,2018,8,CO2,Culex pipiens,143,3632,9
California,06,Fresno,019,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,30,680,2
California,06,Fresno,019,2018,8,CO2,Culex quinquefasciatus,269,3669,6
California,06,Fresno,019,2018,8,CO2,Culex salinarius,34,1415,2
California,06,Fresno,019,2018,8,CO2,Culex stigmatosoma,12,241,0
California,06,Fresno,019,2018,8,CO2,Culex tarsalis,329,10301,41
California,06,Fresno,019,2018,8,GRAV,Culex pipiens,25,350,6
California,06,Fresno,019,2018,8,GRAV,Culex pipiens/quinquefasciatus,56,2620,28
California,06,Fresno,019,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,85,2626,30
California,06,Fresno,019,2018,8,GRAV,Culex quinquefasciatus,174,5170,7
California,06,Fresno,019,2018,8,GRAV,Culex salinarius,1,11,0
California,06,Fresno,019,2018,8,GRAV,Culex stigmatosoma,5,144,0
California,06,Fresno,019,2018,8,GRAV,Culex tarsalis,12,31,0
California,06,Fresno,019,2018,8,OTHER,Culex quinquefasciatus,2,80,1
California,06,Kern,029,2018,8,BGS,Culex pipiens,3,150,1
California,06,Kern,029,2018,8,BGS,Culex quinquefasciatus,9,128,1
California,06,Kern,029,2018,8,BGS,Culex tarsalis,6,389,0
California,06,Kern,029,2018,8,CO2,Culex pipiens,100,2807,9
California,06,Kern,029,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,5,96,1
California,06,Kern,029,2018,8,CO2,Culex quinquefasciatus,131,1434,2
California,06,Kern,029,2018,8,CO2,Culex salinarius,5,78,1
California,06,Kern,029,2018,8,CO2,Culex stigmatosoma,12,348,0
California,06,Kern,029,2018,8,CO2,Culex tarsalis,212,6040,18
California,06,Kern,029,2018,8,GRAV,Culex pipiens,18,146,3
California,06,Kern,029,2018,8,GRAV,Culex pipiens/quinquefasciatus,101,4841,47
California,06,Kern,029,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,24,1114,10
California,06,Kern,029,2018,8,GRAV,Culex quinquefasciatus,59,1324,2
California,06,Kern,029,2018,8,GRAV,Culex salinarius,1,30,1
California,06,Kern,029,2018,8,GRAV,Culex stigmatosoma,1,31,0
California,06,Kern,029,2018,8,GRAV,Culex tarsalis,6,8,0
California,06,Kern,029,2018,8,OTHER,Culex stigmatosoma,1,4,0
California,06,Kern,029,2018,8,OTHER,Culex tarsalis,3,4,0
California,06,Los Angeles,037,2018,8,BGS,Culex pipiens,7,180,1
California,06,Los Angeles,037,2018,8,BGS,Culex quinquefasciatus,38,968,1
California,06,Los Angeles,037,2018,8,BGS,Culex stigmatosoma,2,25,0
California,06,Los Angeles,037,2018,8,BGS,Culex tarsalis,4,67,0
California,06,Los Angeles,037,2018,8,CO2,Culex pipiens,222,7252,19
California,06,Los Angeles,037,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,10,428,0
California,06,Los Angeles,037,2018,8,CO2,Culex quinquefasciatus,159,1969,6
California,06,Los Angeles,037,2018,8,CO2,Culex salinarius,24,905,4
California,06,Los Angeles,037,2018,8,CO2,Culex stigmatosoma,6,23,0
California,06,Los Angeles,037,2018,8,CO2,Culex tarsalis,443,13682,42
California,06,Los Angeles,037,2018,8,GRAV,Culex pipiens,47,757,2
California,06,Los Angeles,037,2018,8,GRAV,Culex pipiens/quinquefasciatus,179,7934,85
California,06,Los Angeles,037,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,62,2864,21
California,06,Los Angeles,037,2018,8,GRAV,Culex quinquefasciatus,167,5319,7
California,06,Los Angeles,037,2018,8,GRAV,Culex salinarius,1,12,0
California,06,Los Angeles,037,2018,8,GRAV,Culex tarsalis,14,26,0
California,06,Los Angeles,037,2018,8,OTHER,Culex pipiens,1,27,0
California,06,Merced,047,2018,8,BGS,Culex pipiens,2,17,0
California,06,Merced,047,2018,8,BGS,Culex quinquefasciatus,14,190,0
California,06,Merced,047,2018,8,BGS,Culex tarsalis,2,14,0
California,06,Merced,047,2018,8,CO2,Culex pipiens,37,1423,1
California,06,Merced,047,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,2,33,0
California,06,Merced,047,2018,8,CO2,Culex quinquefasciatus,43,841,0
California,06,Merced,047,2018,8,CO2,Culex salinarius,2,120,0
California,06,Merced,047,2018,8,CO2,Culex stigmatosoma,5,57,0
California,06,Merced,047,2018,8,CO2,Culex tarsalis,63,2381,10
California,06,Merced,047,2018,8,GRAV,Culex pipiens,2,25,0
California,06,Merced,047,2018,8,GRAV,Culex pipiens/quinquefasciatus,23,1024,8
California,06,Merced,047,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,2,88,1
California,06,Merced,047,2018,8,GRAV,Culex quinquefasciatus,89,2584,7
California,06,Orange,059,2018,8,BGS,Culex pipiens,5,231,0
California,06,Orange,059,2018,8,BGS,Culex quinquefasciatus,14,247,2
California,06,Orange,059,2018,8,BGS,Culex tarsalis,2,95,0
California,06,Orange,059,2018,8,CO2,Culex pipiens,124,6566,6
California,06,Orange,059,2018,8,CO2,Culex quinquefasciatus,69,1600,0
California,06,Orange,059,2018,8,CO2,Culex stigmatosoma,10,279,2
California,06,Orange,059,2018,8,CO2,Culex tarsalis,171,7526,20
California,06,Orange,059,2018,8,GRAV,Culex pipiens,15,648,0
California,06,Orange,059,2018,8,GRAV,Culex pipiens/quinquefasciatus,81,3683,47
California,06,Orange,059,2018,8,GRAV,Culex quinquefasciatus,149,4840,6
California,06,Orange,059,2018,8,GRAV,Culex tarsalis,1,6,0
California,06,Orange,059,2018,8,OTHER,Culex stigmatosoma,1,10,0
California,06,Orange,059,2018,8,OTHER,Culex tarsalis,4,130,1
California,06,Placer,061,2018,8,BGS,Culex quinquefasciatus,25,632,0
California,06,Placer,061,2018,8,CO2,Culex pipiens,30,1465,2
California,06,Placer,061,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,9,248,1
California,06,Placer,061,2018,8,CO2,Culex quinquefasciatus,62,702,3
California,06,Placer,061,2018,8,CO2,Culex salinarius,1,57,0
California,06,Placer,061,2018,8,CO2,Culex stigmatosoma,1,2,0
California,06,Placer,061,2018,8,CO2,Culex tarsalis,64,1946,6
California,06,Placer,061,2018,8,GRAV,Culex pipiens,3,22,0
California,06,Placer,061,2018,8,GRAV,Culex pipiens/quinquefasciatus,21,824,10
California,06,Placer,061,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,32,1220,19
California,06,Placer,061,2018,8,GRAV,Culex quinquefasciatus,83,2753,7
California,06,Placer,061,2018,8,GRAV,Culex salinarius,1,18,0
California,06,Placer,061,2018,8,GRAV,Culex stigmatosoma,1,7,0
California,06,Placer,061,2018,8,GRAV,Culex tarsalis,5,11,0
California,06,Placer,061,2018,8,OTHER,Culex tarsalis,2,32,0
California,06,Riverside,065,2018,8,BGS,Culex pipiens,8,163,1
California,06,Riverside,065,2018,8,BGS,Culex quinquefasciatus,33,561,1
California,06,Riverside,065,2018,8,BGS,Culex tarsalis,6,86,0
California,06,Riverside,065,2018,8,CO2,Culex pipiens,259,10260,18
California,06,Riverside,065,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,2,39,0
California,06,Riverside,065,2018,8,CO2,Culex quinquefasciatus,128,2269,5
California,06,Riverside,065,2018,8,CO2,Culex salinarius,10,414,0
California,06,Riverside,065,2018,8,CO2,Culex stigmatosoma,13,57,0
California,06,Riverside,065,2018,8,CO2,Culex tarsalis,375,14154,54
California,06,Riverside,065,2018,8,GRAV,Culex pipiens,49,566,3
California,06,Riverside,065,2018,8,GRAV,Culex pipiens/quinquefasciatus,35,1349,10
California,06,Riverside,065,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,43,2040,30
California,06,Riverside,065,2018,8,GRAV,Culex quinquefasciatus,168,7201,17
California,06,Riverside,065,2018,8,GRAV,Culex salinarius,4,100,0
California,06,Riverside,065,2018,8,GRAV,Culex stigmatosoma,2,59,0
California,06,Riverside,065,2018,8,GRAV,Culex tarsalis,21,36,1
California,06,Riverside,065,2018,8,OTHER,Culex pipiens,1,2,0
California,06,Riverside,065,2018,8,OTHER,Culex stigmatosoma,1,9,0
California,06,Riverside,065,2018,8,OTHER,Culex tarsalis,3,128,0
California,06,Sacramento,067,2018,8,BGS,Culex pipiens,2,17,0
California,06,Sacramento,067,2018,8,BGS,Culex pipiens/quinquefasciatus/restuans,4,136,1
California,06,Sacramento,067,2018,8,BGS,Culex quinquefasciatus,53,1517,1
California,06,Sacramento,067,2018,8,BGS,Culex tarsalis,5,111,1
California,06,Sacramento,067,2018,8,CO2,Culex pipiens,215,7473,34
California,06,Sacramento,067,2018,8,CO2,Culex quinquefasciatus,258,4446,18
California,06,Sacramento,067,2018,8,CO2,Culex salinarius,2,32,0
California,06,Sacramento,067,2018,8,CO2,Culex stigmatosoma,15,302,2
California,06,Sacramento,067,2018,8,CO2,Culex tarsalis,464,16706,81
California,06,Sacramento,067,2018,8,GRAV,Culex pipiens,76,1065,7
California,06,Sacramento,067,2018,8,GRAV,Culex pipiens/quinquefasciatus,46,1962,22
California,06,Sacramento,067,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,6,204,3
California,06,Sacramento,067,2018,8,GRAV,Culex quinquefasciatus,259,7588,18
California,06,Sacramento,067,2018,8,GRAV,Culex stigmatosoma,2,34,0
California,06,Sacramento,067,2018,8,GRAV,Culex tarsalis,20,34,0
California,06,Sacramento,067,2018,8,OTHER,Culex pipiens,1,1,0
California,06,Sacramento,067,2018,8,OTHER,Culex quinquefasciatus,1,30,0
California,06,Sacramento,067,2018,8,OTHER,Culex stigmatosoma,1,14,0
California,06,Sacramento,067,2018,8,OTHER,Culex tarsalis,4,36,1
California,06,San Bernardino,071,2018,8,BGS,Culex pipiens,18,676,1
California,06,San Bernardino,071,2018,8,BGS,Culex quinquefasciatus,20,245,0
California,06,San Bernardino,071,2018,8,BGS,Culex stigmatosoma,1,3,0
California,06,San Bernardino,071,2018,8,BGS,Culex tarsalis,13,462,0
California,06,San Bernardino,071,2018,8,CO2,Culex pipiens,169,6134,7
California,06,San Bernardino,071,2018,8,CO2,Culex pipiens/quinquefasciatus/restuans,7,157,1
California,06,San Bernardino,071,2018,8,CO2,Culex quinquefasciatus,89,645,0
California,06,San Bernardino,071,2018,8,CO2,Culex stigmatosoma,6,18,0
California,06,San Bernardino,071,2018,8,CO2,Culex tarsalis,242,10084,22
California,06,San Bernardino,071,2018,8,GRAV,Culex pipiens,17,417,2
California,06,San Bernardino,071,2018,8,GRAV,Culex pipiens/quinquefasciatus,49,2222,30
California,06,San Bernardino,071,2018,8,GRAV,Culex pipiens/quinquefasciatus/restuans,14,410,7
California,06,San Bernardino,071,2018,8,GRAV,Culex quinquefasciatus,97,2821,5
California,06,San Bernardino,071,2018,8,GRAV,Culex stigmatosoma,5,66,0
California,06,San Bernardino,071,2018,8,GRAV,Culex tarsalis,4,10,0
California,06,San Bernardino,071,2018,8,OTHER,Culex tarsalis,1,5,0
California,06,San Joaquin,077,2018,8,BGS,Culex pipiens,13,590,1
California,06,San Joaquin,077,2018,8,BGS,Culex quinquefasciatus,23,628,2
California,06,San Joaquin,077,2018,8,BGS,Culex stigmatosoma,1,3,0
California,06,San Joaquin,077,2018,8,BGS,Culex tarsalis,5,110,0
