state,statefp,county,countyfp,year,month,num_reported_deadbirds,num_tested_deadbirds,num_positive_dead_birds
California,06,Orange,059,2016,1,20,20,0
California,06,Placer,061,2016,1,6,6,0
California,06,Riverside,065,2016,1,1,1,0
California,06,Los Angeles,037,2016,2,1,1,1
California,06,Orange,059,2016,2,10,9,0
California,06,Placer,061,2016,2,12,10,0
California,06,Riverside,065,2016,2,2,2,0
California,06,San Bernardino,071,2016,2,2,2,0
California,06,Los Angeles,037,2016,3,3,2,0
California,06,Orange,059,2016,3,14,14,0
California,06,Placer,061,2016,3,9,8,0
California,06,Riverside,065,2016,3,1,1,0
California,06,San Bernardino,071,2016,3,1,1,0
California,06,Fresno,019,2016,4,3,1,0
California,06,Los Angeles,037,2016,4,5,2,1
California,06,Orange,059,2016,4,19,18,0
California,06,Placer,061,2016,4,9,9,0
California,06,Riverside,065,2016,4,1,1,0
California,06,Sacramento,067,2016,4,13,12,0
California,06,San Joaquin,077,2016,4,2,2,0
California,06,Solano,095,2016,4,1,1,1
California,06,Tulare,107,2016,4,1,1,0
California,06,Kern,029,2016,5,1,1,0
California,06,Los Angeles,037,2016,5,34,23,7
California,06,Merced,047,2016,5,2,0,0
California,06,Orange,059,2016,5,60,56,5
California,06,Placer,061,2016,5,24,20,0
California,06,Riverside,065,2016,5,4,3,0
California,06,Sacramento,067,2016,5,80,66,8
California,06,San Bernardino,071,2016,5,8,8,0
California,06,San Joaquin,077,2016,5,10,7,0
California,06,Solano,095,2016,5,14,7,0
California,06,Stanislaus,099,2016,5,4,2,0
California,06,Tulare,107,2016,5,5,5,0
California,06,Fresno,019,2016,6,5,3,2
California,06,Kern,029,2016,6,1,0,0
California,06,Los Angeles,037,2016,6,42,39,19
California,06,Merced,047,2016,6,2,0,0
California,06,Orange,059,2016,6,55,53,5
California,06,Placer,061,2016,6,37,28,1
California,06,Riverside,065,2016,6,10,9,2
California,06,Sacramento,067,2016,6,326,264,167
California,06,San Bernardino,071,2016,6,4,4,1
California,06,San Joaquin,077,2016,6,24,22,10
California,06,Solano,095,2016,6,1,1,0
California,06,Stanislaus,099,2016,6,6,4,2
California,06,Fresno,019,2016,7,4,1,1
California,06,Los Angeles,037,2016,7,37,27,19
California,06,Merced,047,2016,7,4,3,3
California,06,Orange,059,2016,7,52,46,12
California,06,Placer,061,2016,7,34,28,11
California,06,Riverside,065,2016,7,13,10,4
California,06,Sacramento,067,2016,7,229,195,151
California,06,San Bernardino,071,2016,7,5,4,0
California,06,San Joaquin,077,2016,7,15,11,11
California,06,Solano,095,2016,7,3,0,0
California,06,Stanislaus,099,2016,7,9,6,4
California,06,Tulare,107,2016,7,5,4,1
California,06,Fresno,019,2016,8,9,3,3
California,06,Los Angeles,037,2016,8,73,62,54
California,06,Merced,047,2016,8,8,4,2
California,06,Orange,059,2016,8,84,81,39
California,06,Placer,061,2016,8,51,40,11
California,06,Riverside,065,2016,8,12,10,6
California,06,Sacramento,067,2016,8,122,107,74
California,06,San Bernardino,071,2016,8,4,4,3
California,06,San Joaquin,077,2016,8,26,23,14
California,06,Solano,095,2016,8,8,8,5
California,06,Stanislaus,099,2016,8,11,6,4
California,06,Tulare,107,2016,8,4,4,2
California,06,Los Angeles,037,2016,9,22,17,14
California,06,Merced,047,2016,9,3,0,0
California,06,Orange,059,2016,9,58,57,21
California,06,Placer,061,2016,9,20,18,5
California,06,Riverside,065,2016,9,7,6,4
California,06,Sacramento,067,2016,9,57,40,11
California,06,San Bernardino,071,2016,9,2,2,1
California,06,San Joaquin,077,2016,9,9,6,2
California,06,Solano,095,2016,9,13,12,7
California,06,Stanislaus,099,2016,9,10,7,3
California,06,Tulare,107,2016,9,1,1,0
California,06,Los Angeles,037,2016,10,13,9,6
California,06,Merced,047,2016,10,2,2,0
California,06,Orange,059,2016,10,29,27,4
California,06,Placer,061,2016,10,18,17,2
California,06,Riverside,065,2016,10,1,1,0
California,06,Sacramento,067,2016,10,20,17,0
California,06,San Bernardino,071,2016,10,1,1,0
California,06,Solano,095,2016,10,3,1,0
California,06,Stanislaus,099,2016,10,1,1,1
California,06,Tulare,107,2016,10,1,1,0
California,06,Los Angeles,037,2016,11,4,3,3
California,06,Orange,059,2016,11,18,17,4
California,06,Placer,061,2016,11,4,4,0
California,06,San Bernardino,071,2016,11,1,1,0
California,06,Los Angeles,037,2016,12,4,3,0
California,06,Orange,059,2016,12,12,11,1
California,06,Placer,061,2016,12,2,2,0
California,06,Riverside,065,2016,12,1,0,0
California,06,San Bernardino,071,2016,12,1,0,0
California,06,Los Angeles,037,2017,1,1,1,0
California,06,Orange,059,2017,1,17,17,1
California,06,Placer,061,2017,1,4,4,0
California,06,Los Angeles,037,2017,2,4,2,0
California,06,Orange,059,2017,2,15,15,0
California,06,Placer,061,2017,2,1,1,0
California,06,San Bernardino,071,2017,2,1,1,0
California,06,Los Angeles,037,2017,3,1,0,0
California,06,Orange,059,2017,3,24,23,0
California,06,Placer,061,2017,3,7,3,0
California,06,Fresno,019,2017,4,1,1,0
California,06,Los Angeles,037,2017,4,7,6,0
California,06,Orange,059,2017,4,26,26,0
California,06,Placer,061,2017,4,18,17,0
California,06,Riverside,065,2017,4,1,1,0
California,06,Sacramento,067,2017,4,11,8,0
California,06,San Joaquin,077,2017,4,6,6,0
California,06,Stanislaus,099,2017,4,2,2,0
California,06,Fresno,019,2017,5,1,1,0
California,06,Kern,029,2017,5,1,1,1
California,06,Los Angeles,037,2017,5,17,14,3
California,06,Orange,059,2017,5,53,53,1
California,06,Placer,061,2017,5,21,18,0
California,06,Riverside,065,2017,5,11,11,1
California,06,Sacramento,067,2017,5,101,85,6
California,06,San Bernardino,071,2017,5,9,6,0
California,06,San Joaquin,077,2017,5,10,7,0
California,06,Solano,095,2017,5,5,5,0
California,06,Stanislaus,099,2017,5,6,6,0
California,06,Tulare,107,2017,5,7,5,1
California,06,Fresno,019,2017,6,1,1,0
California,06,Kern,029,2017,6,1,0,0
California,06,Los Angeles,037,2017,6,21,17,4
California,06,Merced,047,2017,6,6,3,0
California,06,Orange,059,2017,6,70,70,3
California,06,Placer,061,2017,6,46,37,0
California,06,Riverside,065,2017,6,10,8,3
California,06,Sacramento,067,2017,6,126,105,9
California,06,San Bernardino,071,2017,6,13,12,8
California,06,San Joaquin,077,2017,6,16,13,1
California,06,Solano,095,2017,6,7,4,0
California,06,Stanislaus,099,2017,6,1,1,0
California,06,Tulare,107,2017,6,6,5,4
California,06,Fresno,019,2017,7,3,3,2
California,06,Kern,029,2017,7,2,2,2
California,06,Los Angeles,037,2017,7,34,28,20
California,06,Merced,047,2017,7,1,0,0
California,06,Orange,059,2017,7,60,58,6
California,06,Placer,061,2017,7,33,17,1
California,06,Riverside,065,2017,7,30,23,16
California,06,Sacramento,067,2017,7,59,53,17
California,06,San Bernardino,071,2017,7,16,13,11
California,06,San Joaquin,077,2017,7,12,7,4
California,06,Solano,095,2017,7,1,1,0
California,06,Stanislaus,099,2017,7,2,2,2
California,06,Tulare,107,2017,7,8,5,3
California,06,Fresno,019,2017,8,4,3,2
California,06,Los Angeles,037,2017,8,48,38,29
California,06,Merced,047,2017,8,2,2,1
California,06,Orange,059,2017,8,65,65,22
California,06,Placer,061,2017,8,18,11,0
California,06,Riverside,065,2017,8,13,10,8
California,06,Sacramento,067,2017,8,56,48,26
California,06,San Bernardino,071,2017,8,16,15,15
California,06,San Joaquin,077,2017,8,8,5,2
California,06,Solano,095,2017,8,7,5,1
California,06,Stanislaus,099,2017,8,7,6,2
California,06,Tulare,107,2017,8,1,1,0
California,06,Fresno,019,2017,9,4,2,1
California,06,Los Angeles,037,2017,9,42,34,32
California,06,Merced,047,2017,9,3,1,0
California,06,Orange,059,2017,9,68,66,21
California,06,Placer,061,2017,9,10,9,2
California,06,Riverside,065,2017,9,13,12,12
California,06,Sacramento,067,2017,9,45,42,22
California,06,San Bernardino,071,2017,9,13,11,10
California,06,San Joaquin,077,2017,9,6,2,0
California,06,Solano,095,2017,9,5,1,1
California,06,Stanislaus,099,2017,9,4,3,2
California,06,Fresno,019,2017,10,1,0,0
California,06,Los Angeles,037,2017,10,15,12,9
California,06,Merced,047,2017,10,1,1,0
California,06,Orange,059,2017,10,37,36,0
California,06,Placer,061,2017,10,7,5,1
California,06,Riverside,065,2017,10,2,2,1
California,06,Sacramento,067,2017,10,20,17,6
California,06,San Bernardino,071,2017,10,4,1,1
California,06,San Joaquin,077,2017,10,2,0,0
California,06,Solano,095,2017,10,6,5,2
California,06,Stanislaus,099,2017,10,3,2,0
California,06,Los Angeles,037,2017,11,7,7,4
California,06,Orange,059,2017,11,42,42,3
California,06,San Bernardino,071,2017,11,1,0,0
California,06,San Joaquin,077,2017,11,3,0,0
California,06,Los Angeles,037,2017,12,1,1,0
California,06,Orange,059,2017,12,9,7,0
California,06,Placer,061,2017,12,3,2,0
California,06,Riverside,065,2017,12,1,1,0
California,06,Los Angeles,037,2018,1,3,2,0
California,06,Orange,059,2018,1,17,17,0
California,06,Placer,061,2018,1,1,1,0
California,06,San Bernardino,071,2018,1,2,2,0
California,06,Solano,095,2018,1,1,0,0
California,06,Orange,059,2018,2,17,17,0
California,06,Riverside,065,2018,2,1,1,0
California,06,San Bernardino,071,2018,2,3,3,0
California,06,Tulare,107,2018,2,1,1,0
California,06,Los Angeles,037,2018,3,5,3,0
California,06,Orange,059,2018,3,20,20,0
California,06,Riverside,065,2018,3,1,0,0
California,06,Los Angeles,037,2018,4,1,0,0
California,06,Merced,047,2018,4,1,1,0
California,06,Orange,059,2018,4,23,23,0
California,06,Placer,061,2018,4,6,4,0
California,06,Riverside,065,2018,4,1,1,0
California,06,Sacramento,067,2018,4,16,15,0
California,06,San Bernardino,071,2018,4,1,1,0
California,06,San Joaquin,077,2018,4,3,2,0
California,06,Tulare,107,2018,4,1,1,0
California,06,Fresno,019,2018,5,3,0,0
California,06,Los Angeles,037,2018,5,15,13,1
California,06,Merced,047,2018,5,1,0,0
California,06,Orange,059,2018,5,45,45,0
California,06,Placer,061,2018,5,12,7,0
California,06,Riverside,065,2018,5,6,6,0
California,06,Sacramento,067,2018,5,74,58,3
California,06,San Bernardino,071,2018,5,1,1,0
California,06,San Joaquin,077,2018,5,11,10,0
California,06,Solano,095,2018,5,2,2,0
California,06,Stanislaus,099,2018,5,1,0,0
California,06,Tulare,107,2018,5,3,1,0
California,06,Fresno,019,2018,6,1,0,0
California,06,Los Angeles,037,2018,6,13,8,1
California,06,Merced,047,2018,6,2,0,0
California,06,Orange,059,2018,6,41,41,0
California,06,Placer,061,2018,6,69,34,0
California,06,Riverside,065,2018,6,5,5,2
California,06,Sacramento,067,2018,6,99,83,18
California,06,San Bernardino,071,2018,6,11,6,0
California,06,San Joaquin,077,2018,6,6,4,1
California,06,Solano,095,2018,6,4,2,0
California,06,Stanislaus,099,2018,6,7,4,1
California,06,Tulare,107,2018,6,3,3,0
California,06,Fresno,019,2018,7,2,1,0
California,06,Los Angeles,037,2018,7,16,11,1
California,06,Orange,059,2018,7,43,43,1
California,06,Placer,061,2018,7,64,48,13
California,06,Riverside,065,2018,7,8,8,1
California,06,Sacramento,067,2018,7,231,206,128
California,06,San Bernardino,071,2018,7,3,1,0
California,06,San Joaquin,077,2018,7,10,7,4
California,06,Solano,095,2018,7,3,2,0
California,06,Stanislaus,099,2018,7,2,2,0
California,06,Tulare,107,2018,7,3,2,0
California,06,Fresno,019,2018,8,2,0,0
California,06,Kern,029,2018,8,1,1,0
California,06,Los Angeles,037,2018,8,23,19,5
California,06,Orange,059,2018,8,35,35,4
California,06,Placer,061,2018,8,75,56,24
California,06,Riverside,065,2018,8,8,5,2
California,06,Sacramento,067,2018,8,160,132,76
California,06,San Bernardino,071,2018,8,1,0,0
California,06,San Joaquin,077,2018,8,14,7,6
California,06,Solano,095,2018,8,5,3,0
California,06,Stanislaus,099,2018,8,3,2,0
California,06,Tulare,107,2018,8,1,1,0
California,06,Fresno,019,2018,9,1,1,0
California,06,Kern,029,2018,9,1,1,1
California,06,Los Angeles,037,2018,9,17,15,8
California,06,Orange,059,2018,9,41,40,6
California,06,Placer,061,2018,9,36,27,6
California,06,Riverside,065,2018,9,1,0,0
California,06,Sacramento,067,2018,9,53,46,14
California,06,San Bernardino,071,2018,9,1,1,0
California,06,San Joaquin,077,2018,9,6,6,3
California,06,Solano,095,2018,9,6,3,0
California,06,Tulare,107,2018,9,1,1,0
California,06,Fresno,019,2018,10,2,2,0
California,06,Kern,029,2018,10,1,1,0
California,06,Los Angeles,037,2018,10,21,17,3
California,06,Merced,047,2018,10,1,0,0
California,06,Orange,059,2018,10,53,53,4
California,06,Placer,061,2018,10,32,24,1
California,06,Riverside,065,2018,10,4,4,1
California,06,Sacramento,067,2018,10,19,14,2
California,06,San Bernardino,071,2018,10,6,5,0
California,06,San Joaquin,077,2018,10,9,6,2
California,06,Solano,095,2018,10,2,2,0
California,06,Stanislaus,099,2018,10,1,0,0
California,06,Los Angeles,037,2018,11,4,4,0
California,06,Orange,059,2018,11,38,37,1
California,06,Placer,061,2018,11,11,9,0
California,06,Riverside,065,2018,11,3,2,0
California,06,San Bernardino,071,2018,11,1,0,0
California,06,Los Angeles,037,2018,12,2,0,0
California,06,Orange,059,2018,12,26,18,2
California,06,Placer,061,2018,12,6,4,0
California,06,Solano,095,2018,12,1,1,0
California,06,Los Angeles,037,2019,1,1,1,0
California,06,Orange,059,2019,1,25,24,0
California,06,Placer,061,2019,1,3,3,0
California,06,Riverside,065,2019,1,4,4,0
California,06,San Bernardino,071,2019,1,1,1,0
California,06,Los Angeles,037,2019,2,3,2,0
California,06,Orange,059,2019,2,18,18,0
California,06,Placer,061,2019,2,11,11,0
California,06,Riverside,065,2019,2,1,0,0
California,06,Los Angeles,037,2019,3,4,2,0
California,06,Orange,059,2019,3,12,12,0
California,06,Placer,061,2019,3,8,6,0
California,06,Riverside,065,2019,3,2,2,0
California,06,Los Angeles,037,2019,4,9,4,0
California,06,Merced,047,2019,4,1,1,0
California,06,Orange,059,2019,4,25,25,0
California,06,Placer,061,2019,4,13,8,0
California,06,Riverside,065,2019,4,5,5,0
California,06,Sacramento,067,2019,4,23,22,0
California,06,San Bernardino,071,2019,4,3,2,0
California,06,San Joaquin,077,2019,4,1,1,0
California,06,Solano,095,2019,4,2,2,0
California,06,Stanislaus,099,2019,4,3,2,0
California,06,Fresno,019,2019,5,6,1,0
California,06,Los Angeles,037,2019,5,17,9,0
California,06,Merced,047,2019,5,1,1,0
California,06,Orange,059,2019,5,42,42,1
California,06,Placer,061,2019,5,21,19,0
California,06,Riverside,065,2019,5,10,9,0
California,06,Sacramento,067,2019,5,71,67,0
California,06,San Bernardino,071,2019,5,3,3,0
California,06,San Joaquin,077,2019,5,9,7,0
California,06,Solano,095,2019,5,4,4,0
California,06,Stanislaus,099,2019,5,3,2,0
California,06,Tulare,107,2019,5,4,3,0
California,06,Fresno,019,2019,6,9,4,2
California,06,Los Angeles,037,2019,6,27,21,2
California,06,Merced,047,2019,6,1,0,0
California,06,Orange,059,2019,6,54,54,6
California,06,Placer,061,2019,6,21,14,0
California,06,Riverside,065,2019,6,5,4,0
California,06,Sacramento,067,2019,6,54,48,0
California,06,San Bernardino,071,2019,6,5,5,0
California,06,San Joaquin,077,2019,6,14,12,2
California,06,Solano,095,2019,6,1,1,0
California,06,Stanislaus,099,2019,6,6,3,0
California,06,Tulare,107,2019,6,8,6,4
California,06,Fresno,019,2019,7,15,5,5
California,06,Los Angeles,037,2019,7,31,20,4
California,06,Merced,047,2019,7,1,1,1
California,06,Orange,059,2019,7,67,67,2
California,06,Placer,061,2019,7,21,13,0
California,06,Riverside,065,2019,7,3,1,0
California,06,Sacramento,067,2019,7,70,64,8
California,06,San Joaquin,077,2019,7,3,1,1
California,06,Solano,095,2019,7,2,1,0
California,06,Stanislaus,099,2019,7,6,2,1
California,06,Tulare,107,2019,7,9,8,5
California,06,Fresno,019,2019,8,5,4,3
California,06,Kern,029,2019,8,2,2,2
California,06,Los Angeles,037,2019,8,31,28,8
California,06,Merced,047,2019,8,4,1,1
California,06,Orange,059,2019,8,59,58,5
California,06,Placer,061,2019,8,15,10,2
California,06,Riverside,065,2019,8,4,4,0
California,06,Sacramento,067,2019,8,58,57,21
California,06,San Bernardino,071,2019,8,3,3,1
California,06,San Joaquin,077,2019,8,11,7,2
California,06,Solano,095,2019,8,2,2,0
California,06,Stanislaus,099,2019,8,7,3,3
California,06,Tulare,107,2019,8,14,10,7
California,06,Fresno,019,2019,9,2,1,0
California,06,Los Angeles,037,2019,9,46,36,25
California,06,Merced,047,2019,9,2,1,1
California,06,Orange,059,2019,9,77,76,24
California,06,Placer,061,2019,9,11,10,1
California,06,Riverside,065,2019,9,7,7,3
California,06,Sacramento,067,2019,9,55,51,14
California,06,San Bernardino,071,2019,9,6,5,3
California,06,San Joaquin,077,2019,9,2,1,0
California,06,Solano,095,2019,9,2,2,0
California,06,Stanislaus,099,2019,9,2,1,0
California,06,Tulare,107,2019,9,3,3,1
California,06,Fresno,019,2019,10,1,1,0
California,06,Los Angeles,037,2019,10,40,34,10
California,06,Orange,059,2019,10,75,73,8
California,06,Placer,061,2019,10,15,15,0
California,06,Riverside,065,2019,10,2,2,2
California,06,Sacramento,067,2019,10,15,8,1
California,06,San Bernardino,071,2019,10,4,1,0
California,06,San Joaquin,077,2019,10,4,4,0
California,06,Stanislaus,099,2019,10,3,2,0
California,06,Tulare,107,2019,10,2,2,1
California,06,Los Angeles,037,2019,11,19,19,3
California,06,Orange,059,2019,11,30,29,4
California,06,Placer,061,2019,11,9,7,0
California,06,Riverside,065,2019,11,2,2,0
California,06,Los Angeles,037,2019,12,6,6,1
California,06,Orange,059,2019,12,17,11,0
California,06,Placer,061,2019,12,3,3,0
California,06,San Bernardino,071,2019,12,1,1,0
California,06,Los Angeles,037,2020,1,2,1,0
California,06,Orange,059,2020,1,15,15,0
California,06,Placer,061,2020,1,4,4,0
California,06,Riverside,065,2020,1,1,0,0
California,06,San Bernardino,071,2020,1,1,1,0
California,06,Los Angeles,037,2020,2,5,3,0
California,06,Orange,059,2020,2,20,18,0
California,06,Placer,061,2020,2,10,7,0
California,06,San Joaquin,077,2020,2,1,0,0
California,06,Tulare,107,2020,2,1,0,0
California,06,Los Angeles,037,2020,3,3,3,0
California,06,Orange,059,2020,3,7,7,0
California,06,Placer,061,2020,3,5,3,0
California,06,Riverside,065,2020,3,3,0,0
California,06,Tulare,107,2020,3,1,1,0
California,06,Fresno,019,2020,4,1,0,0
California,06,Los Angeles,037,2020,4,7,3,0
California,06,Orange,059,2020,4,10,10,0
California,06,Placer,061,2020,4,4,3,0
California,06,Riverside,065,2020,4,7,1,0
California,06,Sacramento,067,2020,4,10,10,0
California,06,San Bernardino,071,2020,4,2,1,0
California,06,San Joaquin,077,2020,4,4,2,0
California,06,Solano,095,2020,4,2,2,0
California,06,Stanislaus,099,2020,4,1,0,0
California,06,Tulare,107,2020,4,1,1,0
California,06,Fresno,019,2020,5,5,2,0
California,06,Los Angeles,037,2020,5,26,18,0
California,06,Merced,047,2020,5,3,2,0
California,06,Orange,059,2020,5,7,7,0
California,06,Placer,061,2020,5,9,6,0
California,06,Riverside,065,2020,5,5,4,0
California,06,Sacramento,067,2020,5,66,61,1
California,06,San Bernardino,071,2020,5,3,2,0
California,06,San Joaquin,077,2020,5,9,9,1
California,06,Solano,095,2020,5,2,2,0
California,06,Stanislaus,099,2020,5,11,2,0
California,06,Tulare,107,2020,5,1,0,0
California,06,Fresno,019,2020,6,9,6,3
California,06,Los Angeles,037,2020,6,33,24,4
California,06,Merced,047,2020,6,1,1,1
California,06,Orange,059,2020,6,25,25,1
California,06,Placer,061,2020,6,10,9,0
California,06,Riverside,065,2020,6,7,5,0
California,06,Sacramento,067,2020,6,63,60,8
California,06,San Bernardino,071,2020,6,2,1,0
California,06,San Joaquin,077,2020,6,12,11,0
California,06,Solano,095,2020,6,3,1,0
California,06,Stanislaus,099,2020,6,14,6,4
California,06,Tulare,107,2020,6,3,2,0
California,06,Fresno,019,2020,7,5,4,1
California,06,Los Angeles,037,2020,7,35,27,12
California,06,Merced,047,2020,7,5,2,1
California,06,Orange,059,2020,7,22,20,7
California,06,Placer,061,2020,7,12,6,0
California,06,Riverside,065,2020,7,10,10,1
California,06,Sacramento,067,2020,7,76,71,28
California,06,San Bernardino,071,2020,7,4,3,0
California,06,San Joaquin,077,2020,7,9,5,0
California,06,Solano,095,2020,7,5,5,1
California,06,Stanislaus,099,2020,7,7,2,0
California,06,Tulare,107,2020,7,2,2,1
California,06,Fresno,019,2020,8,6,3,1
California,06,Los Angeles,037,2020,8,55,44,33
California,06,Orange,059,2020,8,40,40,18
California,06,Placer,061,2020,8,12,7,1
California,06,Riverside,065,2020,8,5,4,1
California,06,Sacramento,067,2020,8,72,70,34
California,06,San Bernardino,071,2020,8,1,0,0
California,06,San Joaquin,077,2020,8,7,3,1
California,06,Solano,095,2020,8,8,7,0
California,06,Stanislaus,099,2020,8,4,1,0
California,06,Tulare,107,2020,8,2,2,0
California,06,Fresno,019,2020,9,2,1,0
California,06,Kern,029,2020,9,1,1,0
California,06,Los Angeles,037,2020,9,70,53,36
California,06,Merced,047,2020,9,4,0,0
California,06,Orange,059,2020,9,27,27,13
California,06,Placer,061,2020,9,13,9,1
California,06,Riverside,065,2020,9,3,3,0
California,06,Sacramento,067,2020,9,41,35,14
California,06,San Bernardino,071,2020,9,4,3,0
California,06,San Joaquin,077,2020,9,9,6,2
California,06,Solano,095,2020,9,5,5,0
California,06,Stanislaus,099,2020,9,2,1,0
California,06,Tulare,107,2020,9,2,2,2
California,06,Fresno,019,2020,10,1,0,0
California,06,Los Angeles,037,2020,10,26,24,17
California,06,Merced,047,2020,10,1,0,0
California,06,Orange,059,2020,10,33,33,7
California,06,Placer,061,2020,10,7,3,1
California,06,Riverside,065,2020,10,1,1,0
California,06,Sacramento,067,2020,10,12,11,6
California,06,San Joaquin,077,2020,10,2,2,0
California,06,Solano,095,2020,10,7,6,2
California,06,Tulare,107,2020,10,2,2,2
California,06,Orange,059,2020,11,12,12,0
California,06,Riverside,065,2020,11,3,3,0
California,06,San Joaquin,077,2020,11,2,0,0
California,06,Tulare,107,2020,11,1,0,0
California,06,Orange,059,2020,12,16,15,1
California,06,San Joaquin,077,2020,12,1,0,0
California,06,Orange,059,2021,1,14,13,0
California,06,San Bernardino,071,2021,1,1,1,0
California,06,Orange,059,2021,2,20,20,0
California,06,Riverside,065,2021,2,1,1,0
California,06,San Joaquin,077,2021,2,3,3,0
California,06,Los Angeles,037,2021,3,2,1,0
California,06,Orange,059,2021,3,52,44,0
California,06,San Bernardino,071,2021,3,1,1,0
California,06,San Joaquin,077,2021,3,1,1,1
California,06,Fresno,019,2021,4,2,2,0
California,06,Kern,029,2021,4,3,3,0
California,06,Los Angeles,037,2021,4,11,8,0
California,06,Orange,059,2021,4,63,61,0
California,06,Placer,061,2021,4,7,5,0
California,06,Riverside,065,2021,4,6,4,0
California,06,Sacramento,067,2021,4,26,26,0
California,06,San Bernardino,071,2021,4,4,4,0
California,06,San Joaquin,077,2021,4,7,7,0
California,06,Solano,095,2021,4,3,3,0
California,06,Stanislaus,099,2021,4,1,1,0
California,06,Kern,029,2021,5,2,1,0
California,06,Los Angeles,037,2021,5,26,21,1
California,06,Orange,059,2021,5,50,50,0
California,06,Placer,061,2021,5,8,5,0
California,06,Riverside,065,2021,5,5,4,0
California,06,Sacramento,067,2021,5,77,73,3
California,06,San Bernardino,071,2021,5,5,3,0
California,06,San Joaquin,077,2021,5,17,15,0
California,06,Solano,095,2021,5,7,4,0
California,06,Stanislaus,099,2021,5,4,3,0
California,06,Tulare,107,2021,5,4,4,0
California,06,Fresno,019,2021,6,3,3,0
California,06,Kern,029,2021,6,1,0,0
California,06,Los Angeles,037,2021,6,31,23,4
California,06,Merced,047,2021,6,3,1,0
California,06,Orange,059,2021,6,44,42,0
California,06,Placer,061,2021,6,13,7,0
California,06,Riverside,065,2021,6,5,2,0
California,06,Sacramento,067,2021,6,117,108,21
California,06,San Bernardino,071,2021,6,3,2,0
California,06,San Joaquin,077,2021,6,8,4,2
California,06,Solano,095,2021,6,5,3,0
California,06,Stanislaus,099,2021,6,4,4,1
California,06,Tulare,107,2021,6,6,5,4
California,06,Fresno,019,2021,7,2,2,0
California,06,Los Angeles,037,2021,7,47,27,13
California,06,Merced,047,2021,7,2,1,1
California,06,Orange,059,2021,7,37,36,0
California,06,Placer,061,2021,7,10,8,2
California,06,Riverside,065,2021,7,7,7,0
California,06,Sacramento,067,2021,7,90,81,40
California,06,San Bernardino,071,2021,7,8,8,1
California,06,San Joaquin,077,2021,7,12,11,9
California,06,Solano,095,2021,7,2,2,0
California,06,Stanislaus,099,2021,7,7,2,0
California,06,Tulare,107,2021,7,5,4,3
California,06,Fresno,019,2021,8,1,1,0
California,06,Los Angeles,037,2021,8,38,28,14
California,06,Merced,047,2021,8,1,0,0
California,06,Orange,059,2021,8,29,29,2
California,06,Placer,061,2021,8,11,10,1
California,06,Riverside,065,2021,8,2,2,0
California,06,Sacramento,067,2021,8,64,57,23
California,06,San Bernardino,071,2021,8,8,5,0
California,06,San Joaquin,077,2021,8,8,8,4
California,06,Solano,095,2021,8,4,4,2
California,06,Stanislaus,099,2021,8,2,2,1
California,06,Tulare,107,2021,8,1,1,0
California,06,Fresno,019,2021,9,1,0,0
California,06,Los Angeles,037,2021,9,28,20,9
California,06,Orange,059,2021,9,26,26,5
California,06,Placer,061,2021,9,11,9,2
California,06,Riverside,065,2021,9,1,1,0
California,06,Sacramento,067,2021,9,49,41,13
California,06,San Bernardino,071,2021,9,1,1,0
California,06,San Joaquin,077,2021,9,4,2,1
California,06,Solano,095,2021,9,6,6,0
California,06,Stanislaus,099,2021,9,2,2,0
California,06,Los Angeles,037,2021,10,8,5,2
California,06,Orange,059,2021,10,42,42,0
California,06,Placer,061,2021,10,10,8,0
California,06,Riverside,065,2021,10,4,4,0
California,06,Sacramento,067,2021,10,18,17,0
California,06,San Bernardino,071,2021,10,3,2,0
California,06,San Joaquin,077,2021,10,3,3,0
California,06,Solano,095,2021,10,2,2,0
California,06,Los Angeles,037,2021,11,1,0,0
California,06,Orange,059,2021,11,45,44,0
California,06,Riverside,065,2021,11,1,1,0
California,06,Orange,059,2021,12,28,28,0
California,06,Los Angeles,037,2022,1,1,1,0
California,06,Orange,059,2022,1,21,21,0
California,06,Placer,061,2022,1,1,1,0
California,06,San Bernardino,071,2022,1,1,1,0
California,06,Tulare,107,2022,1,1,1,0
California,06,Orange,059,2022,2,33,33,0
California,06,San Bernardino,071,2022,2,1,1,0
California,06,San Joaquin,077,2022,2,1,1,0
California,06,Tulare,107,2022,2,1,1,0
California,06,Los Angeles,037,2022,3,1,0,0
California,06,Orange,059,2022,3,25,25,0
California,06,Los Angeles,037,2022,4,8,7,0
California,06,Merced,047,2022,4,4,0,0
California,06,Orange,059,2022,4,22,21,0
California,06,Placer,061,2022,4,4,4,0
California,06,Sacramento,067,2022,4,20,16,0
California,06,San Bernardino,071,2022,4,3,3,0
California,06,San Joaquin,077,2022,4,6,5,0
California,06,Solano,095,2022,4,1,0,0
California,06,Stanislaus,099,2022,4,1,0,0
California,06,Tulare,107,2022,4,1,1,0
California,06,Fresno,019,2022,5,1,0,0
California,06,Los Angeles,037,2022,5,27,19,3
California,06,Merced,047,2022,5,1,1,0
California,06,Orange,059,2022,5,27,27,0
California,06,Placer,061,2022,5,9,8,0
California,06,Riverside,065,2022,5,3,1,0
California,06,Sacramento,067,2022,5,71,63,0
California,06,San Bernardino,071,2022,5,5,4,0
California,06,San Joaquin,077,2022,5,8,6,0
California,06,Solano,095,2022,5,8,6,0
California,06,Stanislaus,099,2022,5,10,2,0
